framework_code,framework_name,framework_publisher,jurisdiction_code,jurisdiction_scope,country_code,effective_from,is_mandatory,source_url,control_id,control_name,control_description,control_category,obligation_family,mandatory_records,source_section,retrieved_date,status,notes,industry_scope
AESCSF_2025,Australian Energy Sector Cyber Security Framework (AESCSF),AEMO / Department of Home Affairs (Cyber and Infrastructure Security Centre),AU-ENERGY,sector,AU,2018-06-01,true,https://aemo.com.au/initiatives/major-programs/cyber-security/aescsf-framework-and-resources,AESCSF.WORKFORCE,AI-literate workforce,Workforce must be trained on AI-specific cyber risks + secure-AI-use practices.,Workforce,human_oversight,Training records|Role-based AI training matrix,AESCSF Domain: Workforce Management,2026-04-23,top_level_only,,energy
AESCSF_2025,Australian Energy Sector Cyber Security Framework (AESCSF),AEMO / Department of Home Affairs (Cyber and Infrastructure Security Centre),AU-ENERGY,sector,AU,2018-06-01,true,https://aemo.com.au/initiatives/major-programs/cyber-security/aescsf-framework-and-resources,AESCSF.SITUATIONAL,Situational awareness for AI,"SIEM + monitoring coverage extends to AI inference endpoints, training pipelines, and anomalous model behaviour.",Monitoring,testing_monitoring,SIEM rules for AI|Drift/anomaly detection,AESCSF Domain: Situational Awareness,2026-04-23,top_level_only,,energy
AESCSF_2025,Australian Energy Sector Cyber Security Framework (AESCSF),AEMO / Department of Home Affairs (Cyber and Infrastructure Security Centre),AU-ENERGY,sector,AU,2018-06-01,true,https://aemo.com.au/initiatives/major-programs/cyber-security/aescsf-framework-and-resources,AESCSF.CSIRP,Cyber Security Incident Response Plan (CSIRP) with AI scenarios,"CSIRP must include AI-related scenarios (model compromise, adversarial-ML attack, prompt injection in operational chatbots).",IR,risk_management,CSIRP with AI annex|Tabletop exercise evidence,AESCSF + SOCI CIRMP,2026-04-23,top_level_only,,energy
AESCSF_2025,Australian Energy Sector Cyber Security Framework (AESCSF),AEMO / Department of Home Affairs (Cyber and Infrastructure Security Centre),AU-ENERGY,sector,AU,2018-06-01,true,https://aemo.com.au/initiatives/major-programs/cyber-security/aescsf-framework-and-resources,AESCSF.OT_SCADA_AI,AI in OT / SCADA environments,"AI deployed in operational technology / SCADA networks must meet OT-specific isolation, authentication, and change-control obligations.",OT,risk_management,OT AI deployment plan|Zone + conduit model,AESCSF OT overlay + IEC 62443,2026-04-23,top_level_only,Cross-refs IEC_62443_2018,energy
AESCSF_2025,Australian Energy Sector Cyber Security Framework (AESCSF),AEMO / Department of Home Affairs (Cyber and Infrastructure Security Centre),AU-ENERGY,sector,AU,2018-06-01,true,https://aemo.com.au/initiatives/major-programs/cyber-security/aescsf-framework-and-resources,AESCSF.INDEPENDENT_ASSURANCE,Independent cyber assurance,Large / critical participants require independent assurance attestation against AESCSF on a defined cadence.,Assurance,accountability,Independent assurance report,AESCSF + CIRMP assurance requirements,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.REGISTER,Critical infrastructure asset register,Designated entities must maintain an up-to-date register of critical assets including AI systems materially supporting those assets.,Register,recordkeeping,Asset register|Reporting to CISC,SOCI Act s18,2026-04-23,complete,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.CIRMP,Critical Infrastructure Risk Management Program,"Entity must maintain a CIRMP addressing cyber, personnel, supply chain, and physical risks — including AI-specific hazards.",CIRMP,risk_management,CIRMP document|Annual CIRMP report to CISC,SOCI Act Part 2A,2026-04-23,complete,Annual CIRMP report due to CISC,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.NOTIFY,Mandatory cyber-incident notification,Critical cyber incidents (incl. AI-related) notified to ASD within 12h (critical impact) or 72h (significant impact).,Notification,redress,Incident notifications to ASD,SOCI Act Part 2B,2026-04-23,complete,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.GOV_ASSIST,Government assistance acceptance,Entity must accept ASD-directed response actions including forensic + containment on AI/OT systems when required.,Response,accountability,Evidence of compliance with assistance notices,SOCI Act Part 3A,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.SYSTEMS_NATIONAL,Systems of National Significance (SoNS),SoNS-designated systems have enhanced obligations — additional AI-system disclosure + exercises.,SoNS,accountability,SoNS obligation compliance record,SOCI Act Part 6A,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.PERSONNEL,Personnel security for AI engineers,Background checks + insider-threat controls apply to personnel with access to AI systems touching critical infrastructure.,Personnel,accountability,Background check records|Insider threat policy,SOCI Act CIRMP Rules,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.SUPPLY_CHAIN,Supply chain risk for AI vendors,"Foreign + domestic supply-chain risks for AI models, foundation-model APIs, training data must be assessed.",Supply chain,third_party_supply_chain,Supply chain risk assessment|Vendor onboarding gate,SOCI Act + CIRMP Rules,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.PHYSICAL,Physical security of AI infrastructure,Data centres + edge hardware running critical AI must meet physical security expectations.,Physical,risk_management,Physical security plan,SOCI CIRMP Rules,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.CYBER_EXERCISES,Cyber exercises including AI scenarios,Mandatory exercises must include AI-compromise scenarios.,Exercises,testing_monitoring,Exercise plan|After-action reports,SOCI Act + CIRMP Rules,2026-04-23,top_level_only,,energy
SOCI_ACT_2018,Security of Critical Infrastructure Act 2018 (+ 2022/2023 amendments),Department of Home Affairs — Cyber and Infrastructure Security Centre,AU-ENERGY,sector,AU,2018-07-11,true,https://www.cisc.gov.au/legislation-regulation-and-compliance/soci-act-2018,SOCI.BOARD_OVERSIGHT,Board-level oversight of CIRMP,CIRMP must be approved + overseen by the Board or governing body.,Governance,accountability,Board minutes|CIRMP annual approval,SOCI Act s30AC,2026-04-23,complete,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.BEST_OFFER,AI disclosure of better offer,AI-assisted retail messaging must comply with 'Better Offer' notification obligations to customers.,Retail,transparency,Better Offer notification evidence,National Energy Retail Law + Retail Rules,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.HARDSHIP,AI fairness in hardship + payment plans,"AI used in hardship assessment, payment-plan offers, or disconnection decisions must meet fairness obligations.",Hardship,redress,Hardship policy|Fairness assessment,National Energy Retail Rules Part 2 Div 6,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.LIFE_SUPPORT,Life-support customer protection,AI involved in communications or disconnection decisions for registered life-support customers must uphold disconnection prohibitions.,Life support,human_oversight,Life support register|Disconnection check procedure,National Energy Retail Rules Div 6,2026-04-23,complete,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.MKT_REPRESENTATIONS,AI marketing representations,"AI-generated retail offers, recommendations, or comparisons must not mislead customers.",Marketing,transparency,Marketing approval record|AI content review,ACL + National Energy Retail Law s101,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.BILLING_ACCURACY,AI billing + usage-estimate accuracy,AI informing bill calculation or usage estimation must meet billing accuracy + dispute obligations.,Billing,testing_monitoring,Billing accuracy monitoring|Dispute resolution log,National Energy Retail Rules Part 2 Div 2,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.CONCESSIONS,AI handling of concessions + rebates,AI applying concessions or rebates must correctly apply state concession schemes + not exclude eligible customers.,Concessions,accountability,Concession application log,State concession schemes + AER Retail guidelines,2026-04-23,stub,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.DISPUTE_RESOLUTION,AI dispute-resolution interactions,AI used in complaint handling must not obstruct customer access to internal dispute resolution or external EWOs.,Disputes,redress,Dispute handling policy|EWO referral record,National Energy Retail Law Part 5 + EWO schemes,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.DER_CUSTOMER,DER customer AI fairness,"AI affecting customers' distributed energy resource (DER) exports, access charges, or tariffs must not discriminate unfairly.",DER,impact_assessment,Tariff fairness assessment,NER Chapter 5A + NECF,2026-04-23,stub,Increasingly important as DER penetration rises,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.RING_FENCING,AI + ring-fencing for DNSPs,AI operated by DNSPs must comply with ring-fencing obligations (no undue cross-subsidy to affiliates).,Ring fencing,accountability,Ring-fencing compliance report,AER Ring-Fencing Guideline,2026-04-23,top_level_only,,energy
AER_CONSUMER_2024,AER consumer protection + retail AI guidance,Australian Energy Regulator,AU-ENERGY,sector,AU,2020-01-01,true,https://www.aer.gov.au/industry/retail,AER.CUSTOMER_DATA,Customer-data AI use,AI processing NEM / smart meter customer data must comply with Consumer Data Right (CDR) + Privacy Act.,Data,data_governance,CDR compliance evidence|Privacy assessment,CDR + Privacy Act + NECF,2026-04-23,top_level_only,Cross-refs AU_PRIVACY_APPS,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.SAFETY_CASE,Safety Case AI inclusion,"Facility Safety Cases must address AI-contributed hazards + mitigation (e.g. AI in drilling control, process safety).",Safety Case,risk_management,Safety Case revision|AI hazard ID + HAZOP,OPGGS(S) Regs + NOPSEMA Safety Case Guideline,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.HSE_AI,HSE management AI integration,AI used in HSE decision support must integrate with the facility HSE management system.,HSE,risk_management,HSE Management System doc|Integration evidence,OPGGS(S) + NOPSEMA HSE Guidelines,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.ENV_PLAN,Environment Plan — AI monitoring,"AI used for environmental monitoring (spills, emissions, wildlife) must be included in the Environment Plan + capability to meet response commitments.",Environment,testing_monitoring,Environment Plan|Monitoring capability evidence,OPGGS(E) Regs,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.WELL_OPS_AI,Well operations AI,"AI in well operations (drilling optimisation, kick detection) must meet well operations management plan obligations.",Wells,risk_management,Well Operations Management Plan|AI usage scope,NOPSEMA Well Guidelines,2026-04-23,stub,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.INCIDENT_REPORT,Incident reporting — AI contributing,Notifiable + reportable incidents where AI contributed must be reported to NOPSEMA with contributing-factor analysis.,Incident,recordkeeping,Incident notifications to NOPSEMA,OPGGS(S) Regs Part 3,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.COMPETENCE,Operator competence with AI tools,Operators + supervisors using AI tools in safety-critical activities must be trained + competent.,Competence,human_oversight,Training + competence records,OPGGS(S) Regs,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.SIMOPS_AI,Simultaneous Operations (SIMOPS) AI,AI coordinating simultaneous operations must respect SIMOPS risk controls + not override human decision authority.,SIMOPS,human_oversight,SIMOPS risk assessment|Override audit,NOPSEMA SIMOPS Guideline,2026-04-23,stub,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.PROCESS_SAFETY,Process safety AI integrity,"AI in process safety (alarm management, safety-instrumented systems) must not degrade SIL / functional safety.",Process safety,testing_monitoring,SIL verification|Functional safety assessment,IEC 61511 + NOPSEMA Process Safety,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.CYBER_OT,Cyber-safety integration,Cyber risks to OT / AI systems must be integrated into Safety Case + HSE — per joint NOPSEMA/CISC guidance.,Cyber-safety,risk_management,Integrated cyber-safety assessment,NOPSEMA/CISC joint guidance 2023,2026-04-23,top_level_only,,energy
NOPSEMA_2024,NOPSEMA Safety + Environmental Management (+ AI-in-safety guidance),National Offshore Petroleum Safety and Environmental Management Authority,AU-ENERGY,sector,AU,2009-01-01,true,https://www.nopsema.gov.au/safety,NOPSEMA.EMERGENCY,Emergency response AI,"AI assisting emergency response (evacuation, shutdown) must integrate with emergency response plans + not impair manual override.",Emergency,human_oversight,Emergency response plan|Override test evidence,OPGGS(S) Emergency Response Guidelines,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.NGER,NGER AI-assisted reporting integrity,AI used in National Greenhouse and Energy Reporting (NGER) data preparation must ensure reported quantities are accurate + auditable.,NGER,recordkeeping,NGER report|Data lineage + audit trail,NGER Act 2007 + NGER Regulations,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.ACCU_PROJECTS,ACCU project AI integrity,"AI used in Australian Carbon Credit Unit (ACCU) project monitoring, measurement, reporting must meet methodology requirements + not overstate abatement.",ACCU,testing_monitoring,Project monitoring record|Method compliance evidence,Carbon Credits (CFI) Act + Methodologies,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.SAFEGUARD,Safeguard Mechanism AI reporting,AI informing Safeguard Mechanism baseline calculations + reduction reporting must be auditable + compliant.,Safeguard,recordkeeping,Safeguard report|Audit trail,NGER Act + Safeguard Mechanism Rules,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.LRET_STC,Large-scale + Small-scale RET AI,AI generating LGC / STC creation or surrender recommendations must correctly apply eligibility + avoid double-counting.,RET,testing_monitoring,LGC/STC audit trail|Eligibility verification,Renewable Energy (Electricity) Act,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.MARKET_INTEGRITY,Certificate market AI integrity,"AI used in trading LGCs, STCs, ACCUs must not engage in market manipulation (wash trades, spoofing).",Market integrity,risk_management,Trading integrity attestation,ACL + Corporations Act market-misconduct provisions,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.DATA_QUALITY,Measurement data AI validation,"AI validating measurement data (meter readings, remote sensing) must apply documented methods + uncertainty bounds.",Data quality,data_governance,Validation method documentation,NGER Measurement Determination 2008,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.AUDIT_READINESS,Audit-ready AI records,AI-derived numbers used in CER submissions must be reproducible at audit — model versions + inputs retained.,Audit,recordkeeping,Model version registry|Input archive,NGER Audit Framework,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.FRAUD_PREVENTION,Fraud prevention in ACCU + RET,"Entities must prevent AI-assisted fraud (manufactured abatement, fictitious projects, fake LGCs).",Fraud,risk_management,Fraud prevention controls|Project integrity review,CER Compliance and Enforcement Policy,2026-04-23,top_level_only,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.CLIMATE_ACTIVE,Climate Active — AI in carbon-neutral claims,AI used in Climate Active carbon-neutral certification submissions must produce evidence meeting the Climate Active standard.,Climate Active,transparency,Climate Active submission evidence,Climate Active Standard,2026-04-23,stub,,energy
CER_EMISSIONS_2025,Clean Energy Regulator AI integrity for emissions + certificate markets,Clean Energy Regulator,AU-ENERGY,sector,AU,2012-07-01,true,https://www.cleanenergyregulator.gov.au/,CER.NETZERO_DISCLOSURE,AASB S2 — AI emissions disclosure,AI assisting climate-related financial disclosure (AASB S2) must be traceable to primary data + methodologies.,Disclosure,transparency,Disclosure method documentation|Data provenance,AASB S2 (effective 2025),2026-04-23,top_level_only,AASB S2 mandatory for large corps from 2025,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.POLICY,Energy policy — AI alignment,Organisation's energy policy must address AI-driven optimisation + align with EnMS objectives.,Policy,accountability,Energy policy with AI scope,ISO 50001:2018 §5.2,2026-04-23,complete,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.ENERGY_REVIEW,Energy review + AI assumptions,"AI assumptions used in energy reviews (baselines, EnPIs) must be documented + reviewed for accuracy.",Review,data_governance,Energy review doc|EnPI methodology,ISO 50001:2018 §6.3,2026-04-23,complete,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.COMPETENCE,Competence of AI users,People operating or relying on AI for energy management must have documented competence.,Competence,human_oversight,Competence matrix|Training records,ISO 50001:2018 §7.2,2026-04-23,top_level_only,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.MONITORING,Monitoring + measurement with AI,"AI used in monitoring, measurement, analysis, and evaluation must meet measurement plan requirements.",Monitoring,testing_monitoring,Measurement plan|AI method documentation,ISO 50001:2018 §9.1,2026-04-23,complete,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.INTERNAL_AUDIT,Internal audit of AI-driven EnMS,Internal audit programme must cover AI components of the EnMS.,Audit,accountability,Internal audit plan|Audit evidence,ISO 50001:2018 §9.2,2026-04-23,top_level_only,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.CONTINUAL_IMPROVE,Continual improvement + AI learning,Continual improvement process must consider AI model updates + learning.,Improvement,testing_monitoring,Improvement log|Model update record,ISO 50001:2018 §10.2,2026-04-23,top_level_only,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.CONTROL_OPS,Operational control with AI,AI-based operational controls must be part of the operational planning + control process.,Control,risk_management,Operational control procedure,ISO 50001:2018 §8.1,2026-04-23,top_level_only,,energy
ISO_50001_2018,ISO 50001:2018 Energy Management Systems,ISO,INT-ENERGY,international,INT,2018-08-01,false,https://www.iso.org/standard/69426.html,ISO50001.DESIGN_PROC,Design + procurement with AI,AI used in equipment design or procurement decisions must support the EnMS energy-performance objectives.,Design,risk_management,Design/procurement procedure,ISO 50001:2018 §8.2-8.3,2026-04-23,stub,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.ZONES_CONDUITS,Zone + conduit model for AI in OT,AI components deployed in OT must be placed in appropriate security zones with documented conduits.,Zones,risk_management,Zone + conduit model doc,IEC 62443-3-2,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.SECURITY_LEVELS,Target Security Level for AI components,AI systems in OT must meet the target Security Level (SL-T) for their zone (SL-1 to SL-4).,SL,risk_management,SL assessment,IEC 62443-3-3,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.IAM,IAM for AI service accounts in OT,AI service accounts + workflow credentials must follow IAM foundational requirements (FR 1 Identification and Authentication).,IAM,accountability,IAM configuration evidence,IEC 62443-3-3 FR1,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.USE_CONTROL,Use control for AI actions,AI initiating control-system actions must be subject to use-control policies (FR 2) including approvals where required.,Use control,human_oversight,Use control policy|Approval workflow,IEC 62443-3-3 FR2,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.DATA_INTEGRITY,Data integrity for AI inputs + outputs,AI input + output data in OT must preserve data-integrity controls (FR 3).,Integrity,risk_management,Integrity control evidence,IEC 62443-3-3 FR3,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.PATCH_AI,Patch management for AI systems,AI components must be covered by patch + vulnerability management processes for OT.,Patch,risk_management,Patch management procedure,IEC 62443-2-3,2026-04-23,top_level_only,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.SECURE_DEV,Secure development for AI product,AI products deployed in OT should be developed under IEC 62443-4-1 secure development lifecycle.,SDLC,accountability,SDLC evidence|Product certificate,IEC 62443-4-1,2026-04-23,stub,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.COMPONENT_REQ,Component-level requirements,AI components should meet IEC 62443-4-2 component requirements where applicable.,Components,risk_management,Component requirements compliance,IEC 62443-4-2,2026-04-23,stub,,energy
IEC_62443_2018,IEC 62443 — Industrial Automation and Control Systems Security,IEC,INT-ENERGY,international,INT,2018-01-01,false,https://www.iec.ch/ics,IEC62443.INCIDENT,OT incident response including AI,Incident response plan covers AI-contributing OT incidents with recovery to safe state.,Incident,redress,OT IR plan|Recovery procedures,IEC 62443-2-1,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.TRANSPARENCY,Transparency of AI in energy systems,"AI deployed in energy systems should be transparent about purpose, limitations, and decision boundaries.",Transparency,transparency,AI system register|Public statement (where applicable),IEA AI for Energy Report 2024,2026-04-23,top_level_only,,energy
